participant_id,level_name,game_id,trial_id,recap,accuracy
669ea76cdc956,level_A,114,15,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,101,16,The AI's estimate did not change my guess in this round.,1
669ea76cdc956,level_A,102,17,The AI's estimate did not change my guess in this round.,1
669ea76cdc956,level_A,106,18,The AI's estimate did not change my guess in this round.,0
669ea76cdc956,level_A,96,19,The AI's estimate did not change my guess in this round.,0
669ea76cdc956,level_A,111,20,The AI's estimate did not change my guess in this round.,2
669ea76cdc956,level_A,118,21,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,119,22,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,97,23,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,99,24,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,105,25,The AI's estimate did not change my guess in this round.,3
669ea76cdc956,level_A,110,26,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,-2,0,The AI's estimate did not change my guess in this round.,4
669ea78ed3dd8,level_B,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,2
669ea78ed3dd8,level_B,0,2,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,1,3,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,2,4,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,15,5,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea78ed3dd8,level_B,21,6,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,9,7,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea78ed3dd8,level_B,13,8,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea78ed3dd8,level_B,11,9,I lost points in this round because I changed my guess based on the AI's estimate.,3
669ea78ed3dd8,level_B,17,10,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,22,11,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,5,12,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,4,13,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,-1,14,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,20,15,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,3,16,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,8,17,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea78ed3dd8,level_B,14,18,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea78ed3dd8,level_B,6,19,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,12,20,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea78ed3dd8,level_B,23,21,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,7,22,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,10,23,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea78ed3dd8,level_B,16,24,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,18,25,The AI's estimate did not change my guess in this round.,3
669ea78ed3dd8,level_B,19,26,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,-2,0,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,-3,1,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,220,2,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,229,3,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea799048de,level_B,222,4,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,217,5,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,231,6,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,218,7,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,235,8,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,237,9,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,223,10,The AI's estimate did not change my guess in this round.,2
669ea799048de,level_B,227,11,The AI's estimate did not change my guess in this round.,2
669ea799048de,level_B,230,12,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,232,13,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,-1,14,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,219,15,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,228,16,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,226,17,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,233,18,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,234,19,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,238,20,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,236,21,The AI's estimate did not change my guess in this round.,2
669ea799048de,level_B,239,22,The AI's estimate did not change my guess in this round.,2
669ea799048de,level_B,216,23,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,225,24,The AI's estimate did not change my guess in this round.,3
669ea799048de,level_B,221,25,The AI's estimate did not change my guess in this round.,1
669ea799048de,level_B,224,26,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7a72e795,level_A,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7a72e795,level_A,-3,1,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,369,2,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea7a72e795,level_A,366,3,The AI's estimate did not change my guess in this round.,2
669ea7a72e795,level_A,376,4,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea7a72e795,level_A,362,5,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,361,6,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,380,7,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7a72e795,level_A,368,8,The AI's estimate did not change my guess in this round.,1
669ea7a72e795,level_A,383,9,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,365,10,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7a72e795,level_A,363,11,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7a72e795,level_A,373,12,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,360,13,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,-1,14,The AI's estimate did not change my guess in this round.,4
669ea7a72e795,level_A,364,15,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,379,16,The AI's estimate did not change my guess in this round.,4
669ea7a72e795,level_A,374,17,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7a72e795,level_A,375,18,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,372,19,I lost points in this round because I changed my guess based on the AI's estimate.,0
669ea7a72e795,level_A,378,20,The AI's estimate did not change my guess in this round.,4
669ea7a72e795,level_A,377,21,The AI's estimate did not change my guess in this round.,4
669ea7a72e795,level_A,381,22,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,382,23,The AI's estimate did not change my guess in this round.,3
669ea7a72e795,level_A,371,24,The AI's estimate did not change my guess in this round.,1
669ea7a72e795,level_A,367,25,I lost points in this round because I changed my guess based on the AI's estimate.,0
669ea7a72e795,level_A,370,26,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,-2,0,The AI's estimate did not change my guess in this round.,4
669ea7ae6c13a,level_A,-3,1,The AI's estimate did not change my guess in this round.,2
669ea7ae6c13a,level_A,265,2,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,264,3,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,284,4,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,273,5,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,270,6,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,283,7,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,274,8,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,266,9,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,280,10,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,272,11,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,271,12,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,267,13,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,-1,14,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,285,15,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,277,16,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,281,17,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,282,18,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,268,19,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,275,20,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,287,21,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,269,22,The AI's estimate did not change my guess in this round.,3
669ea7ae6c13a,level_A,276,23,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,279,24,The AI's estimate did not change my guess in this round.,1
669ea7ae6c13a,level_A,286,25,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7ae6c13a,level_A,278,26,The AI's estimate did not change my guess in this round.,3
669ea7b949ec5,level_C,-2,0,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea7b949ec5,level_C,-3,1,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea7b949ec5,level_C,195,2,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7b949ec5,level_C,192,3,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7b949ec5,level_C,207,4,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea7b949ec5,level_C,213,5,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7b949ec5,level_C,209,6,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7b949ec5,level_C,202,7,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea7b949ec5,level_C,205,8,I lost points in this round because I changed my guess based on the AI's estimate.,1
